date,day_idx,store_id,sku_id,day_of_week,is_weekend,temperature_c,is_tet_period,opening_stock,units_sold,lost_sales,closing_stock,units_received,promo
2024-06-09,5,3,2,6,1,22.7,0,16,25,0.0,14,23,0
2024-06-10,6,3,2,0,0,27.9,0,14,33,0.0,6,25,0
2024-06-11,7,3,2,1,0,27.6,0,6,36,0.0,3,33,0
2024-06-12,8,3,2,2,0,26.3,0,3,25,0.0,14,36,0
2024-06-13,9,3,2,3,0,27.7,0,14,34,0.0,5,25,0
2024-06-14,10,3,2,4,0,27.5,0,5,22,0.0,17,34,0
2024-06-15,11,3,2,5,1,28.7,0,17,38,0.0,1,22,0
2024-06-16,12,3,2,6,1,29.8,0,1,25,0.0,14,38,0
2024-06-17,13,3,2,0,0,27.8,0,14,26,0.0,13,25,0
2024-06-18,14,3,2,1,0,27.9,0,13,21,0.0,18,26,0
2024-06-19,15,3,2,2,0,24.7,0,18,29,0.0,10,21,0
2024-06-20,16,3,2,3,0,28.2,0,10,29,0.0,10,29,0
2024-06-21,17,3,2,4,0,27.4,0,10,29,0.0,10,29,0
2024-06-22,18,3,2,5,1,29.5,0,10,31,0.0,8,29,0
2024-06-23,19,3,2,6,1,31.1,0,8,36,0.0,3,31,0
2024-06-24,20,3,2,0,0,28.2,0,3,27,0.0,12,36,0
2024-06-25,21,3,2,1,0,28.6,0,12,28,0.0,11,27,0
2024-06-26,22,3,2,2,0,26.0,0,11,22,0.0,17,28,0
2024-06-27,23,3,2,3,0,27.2,0,17,28,0.0,11,22,0
2024-06-28,24,3,2,4,0,31.2,0,11,25,0.0,14,28,0
2024-06-29,25,3,2,5,1,27.8,0,14,32,0.0,7,25,0
2024-06-30,26,3,2,6,1,27.4,0,7,30,0.0,9,32,0
2024-07-01,27,3,2,0,0,29.5,0,9,23,0.0,16,30,0
2024-07-02,28,3,2,1,0,28.0,0,16,35,0.0,4,23,0
2024-07-03,29,3,2,2,0,27.3,0,4,35,0.0,4,35,0
2024-07-04,30,3,2,3,0,28.6,0,4,29,0.0,10,35,0
2024-07-05,31,3,2,4,0,27.6,0,10,37,0.0,2,29,0
2024-07-06,32,3,2,5,1,29.8,0,2,39,0.0,0,37,0
2024-07-07,33,3,2,6,1,27.0,0,0,35,0.0,4,39,0
2024-07-08,34,3,2,0,0,28.7,0,4,30,0.0,9,35,0
2024-07-09,35,3,2,1,0,31.4,0,9,25,0.0,14,30,0
2024-07-10,36,3,2,2,0,27.1,0,14,27,0.0,12,25,0
2024-07-11,37,3,2,3,0,25.1,0,12,31,0.0,8,27,0
2024-07-12,38,3,2,4,0,29.4,0,8,31,0.0,8,31,0
2024-07-13,39,3,2,5,1,29.4,0,8,27,0.0,12,31,0
2024-07-14,40,3,2,6,1,27.3,0,12,35,0.0,4,27,0
2024-07-15,41,3,2,0,0,28.4,0,4,29,0.0,10,35,0
2024-07-16,42,3,2,1,0,28.2,0,10,28,0.0,11,29,0
2024-07-17,43,3,2,2,0,26.0,0,11,24,0.0,15,28,0
2024-07-18,44,3,2,3,0,28.6,0,15,22,0.0,17,24,0
2024-06-04,0,3,3,1,0,29.9,0,128,20,0.0,108,0,0
2024-06-05,1,3,3,2,0,30.0,0,108,22,0.0,86,0,0
2024-06-06,2,3,3,3,0,27.6,0,86,14,0.0,72,0,0
2024-06-07,3,3,3,4,0,30.6,0,72,14,0.0,58,0,0
2024-06-08,4,3,3,5,1,28.7,0,58,23,0.0,35,0,0
2024-06-09,5,3,3,6,1,22.7,0,35,22,0.0,13,0,0
2024-06-10,6,3,3,0,0,27.9,0,13,24,0.0,127,138,0
2024-06-11,7,3,3,1,0,27.6,0,127,17,0.0,110,0,0
2024-06-12,8,3,3,2,0,26.3,0,110,16,0.0,94,0,0
2024-06-13,9,3,3,3,0,27.7,0,94,23,0.0,71,0,0
2024-06-14,10,3,3,4,0,27.5,0,71,21,0.0,50,0,0
2024-06-15,11,3,3,5,1,28.7,0,50,22,0.0,28,0,0
2024-06-16,12,3,3,6,1,29.8,0,28,23,0.0,5,0,0
2024-06-17,13,3,3,0,0,27.8,0,5,16,0.0,135,146,0
2024-06-18,14,3,3,1,0,27.9,0,135,16,0.0,119,0,0
2024-06-19,15,3,3,2,0,24.7,0,119,24,0.0,95,0,0
2024-06-20,16,3,3,3,0,28.2,0,95,15,0.0,80,0,0
2024-06-21,17,3,3,4,0,27.4,0,80,26,0.0,54,0,0
2024-06-22,18,3,3,5,1,29.5,0,54,23,0.0,31,0,0
2024-06-23,19,3,3,6,1,31.1,0,31,18,0.0,13,0,0
2024-06-24,20,3,3,0,0,28.2,0,13,28,0.0,123,138,0
2024-06-25,21,3,3,1,0,28.6,0,123,21,0.0,102,0,0
2024-06-26,22,3,3,2,0,26.0,0,102,19,0.0,83,0,0
2024-06-27,23,3,3,3,0,27.2,0,83,14,0.0,69,0,0
2024-06-28,24,3,3,4,0,31.2,0,69,21,0.0,48,0,0
2024-06-29,25,3,3,5,1,27.8,0,48,20,0.0,28,0,0
2024-06-30,26,3,3,6,1,27.4,0,28,18,0.0,10,0,0
2024-07-01,27,3,3,0,0,29.5,0,10,24,0.0,127,141,0
2024-07-02,28,3,3,1,0,28.0,0,127,22,0.0,105,0,0
2024-07-03,29,3,3,2,0,27.3,0,105,22,0.0,83,0,0
2024-07-04,30,3,3,3,0,28.6,0,83,29,0.0,54,0,0
2024-07-05,31,3,3,4,0,27.6,0,54,8,0.0,46,0,0
2024-07-06,32,3,3,5,1,29.8,0,46,21,0.0,25,0,0
2024-07-07,33,3,3,6,1,27.0,0,25,25,0.0,0,0,0
2024-07-08,34,3,3,0,0,28.7,0,0,19,0.0,132,151,0
2024-07-09,35,3,3,1,0,31.4,0,132,17,0.0,115,0,0
2024-07-10,36,3,3,2,0,27.1,0,115,14,0.0,101,0,0
2024-07-11,37,3,3,3,0,25.1,0,101,19,0.0,82,0,0
2024-07-12,38,3,3,4,0,29.4,0,82,26,0.0,56,0,0
2024-07-13,39,3,3,5,1,29.4,0,56,13,0.0,43,0,0
2024-07-14,40,3,3,6,1,27.3,0,43,15,0.0,28,0,0
2024-07-15,41,3,3,0,0,28.4,0,28,17,0.0,134,123,0
2024-07-16,42,3,3,1,0,28.2,0,134,17,0.0,117,0,0
2024-07-17,43,3,3,2,0,26.0,0,117,15,0.0,102,0,0
2024-07-18,44,3,3,3,0,28.6,0,102,19,0.0,83,0,0
2024-06-04,0,3,4,1,0,29.9,0,70,14,0.0,56,0,0
2024-06-05,1,3,4,2,0,30.0,0,56,8,0.0,48,0,0
2024-06-06,2,3,4,3,0,27.6,0,48,6,0.0,42,0,0
2024-06-07,3,3,4,4,0,30.6,0,42,5,0.0,37,0,0
2024-06-08,4,3,4,5,1,28.7,0,37,12,0.0,25,0,0
2024-06-09,5,3,4,6,1,22.7,0,25,5,0.0,20,0,0
2024-06-10,6,3,4,0,0,27.9,0,20,10,0.0,74,64,0
2024-06-11,7,3,4,1,0,27.6,0,74,15,0.0,59,0,0
2024-06-12,8,3,4,2,0,26.3,0,59,7,0.0,52,0,0
2024-06-13,9,3,4,3,0,27.7,0,52,11,0.0,41,0,0
2024-06-14,10,3,4,4,0,27.5,0,41,12,0.0,29,0,0
2024-06-15,11,3,4,5,1,28.7,0,29,17,0.0,12,0,0
2024-06-16,12,3,4,6,1,29.8,0,12,11,0.0,1,0,0
2024-06-17,13,3,4,0,0,27.8,0,1,9,0.0,75,83,0
2024-06-18,14,3,4,1,0,27.9,0,75,9,0.0,66,0,0
2024-06-19,15,3,4,2,0,24.7,0,66,16,0.0,50,0,0
2024-06-20,16,3,4,3,0,28.2,0,50,13,0.0,37,0,0
2024-06-21,17,3,4,4,0,27.4,0,37,4,0.0,33,0,0
2024-06-22,18,3,4,5,1,29.5,0,33,10,0.0,23,0,0
2024-06-23,19,3,4,6,1,31.1,0,23,10,0.0,13,0,0
2024-06-24,20,3,4,0,0,28.2,0,13,15,0.0,69,71,0
2024-06-25,21,3,4,1,0,28.6,0,69,10,0.0,59,0,0
2024-06-26,22,3,4,2,0,26.0,0,59,16,0.0,43,0,0
2024-06-27,23,3,4,3,0,27.2,0,43,10,0.0,33,0,0
2024-06-28,24,3,4,4,0,31.2,0,33,10,0.0,23,0,0
2024-06-29,25,3,4,5,1,27.8,0,23,12,0.0,11,0,0
2024-06-30,26,3,4,6,1,27.4,0,11,11,0.0,0,0,0
2024-07-01,27,3,4,0,0,29.5,0,0,13,0.0,71,84,0
2024-07-02,28,3,4,1,0,28.0,0,71,10,0.0,61,0,0
2024-07-03,29,3,4,2,0,27.3,0,61,10,0.0,51,0,0
2024-07-04,30,3,4,3,0,28.6,0,51,13,0.0,38,0,0
2024-07-05,31,3,4,4,0,27.6,0,38,11,0.0,27,0,0
2024-07-06,32,3,4,5,1,29.8,0,27,16,0.0,11,0,0
2024-07-07,33,3,4,6,1,27.0,0,11,10,0.0,1,0,0
2024-07-08,34,3,4,0,0,28.7,0,1,7,0.0,77,83,0
2024-07-09,35,3,4,1,0,31.4,0,77,14,0.0,63,0,0
2024-07-10,36,3,4,2,0,27.1,0,63,11,0.0,52,0,0
2024-07-11,37,3,4,3,0,25.1,0,52,8,0.0,44,0,0
2024-07-12,38,3,4,4,0,29.4,0,44,19,0.0,25,0,0
2024-07-13,39,3,4,5,1,29.4,0,25,11,0.0,14,0,0
2024-07-14,40,3,4,6,1,27.3,0,14,11,0.0,3,0,0
2024-07-15,41,3,4,0,0,28.4,0,3,10,0.0,74,81,0
2024-07-16,42,3,4,1,0,28.2,0,74,4,0.0,70,0,0
2024-07-17,43,3,4,2,0,26.0,0,70,9,0.0,61,0,0
2024-07-18,44,3,4,3,0,28.6,0,61,12,0.0,49,0,0
2024-06-04,0,3,5,1,0,29.9,0,59,6,0.0,53,0,0
2024-06-05,1,3,5,2,0,30.0,0,53,5,0.0,48,0,0
2024-06-06,2,3,5,3,0,27.6,0,48,4,0.0,44,0,0
2024-06-07,3,3,5,4,0,30.6,0,44,11,0.0,33,0,0
2024-06-08,4,3,5,5,1,28.7,0,33,10,0.0,23,0,0
2024-06-09,5,3,5,6,1,22.7,0,23,8,0.0,15,0,0
2024-06-10,6,3,5,0,0,27.9,0,15,6,0.0,65,56,0
2024-06-11,7,3,5,1,0,27.6,0,65,4,0.0,61,0,0
2024-06-12,8,3,5,2,0,26.3,0,61,15,0.0,46,0,0
2024-06-13,9,3,5,3,0,27.7,0,46,9,0.0,37,0,0
2024-06-14,10,3,5,4,0,27.5,0,37,13,0.0,24,0,0
2024-06-15,11,3,5,5,1,28.7,0,24,14,0.0,10,0,0
2024-06-16,12,3,5,6,1,29.8,0,10,10,0.0,0,0,0
2024-06-17,13,3,5,0,0,27.8,0,0,4,0.0,67,71,0
2024-06-18,14,3,5,1,0,27.9,0,67,10,0.0,57,0,0
2024-06-19,15,3,5,2,0,24.7,0,57,8,0.0,49,0,0
2024-06-20,16,3,5,3,0,28.2,0,49,10,0.0,39,0,0
2024-06-21,17,3,5,4,0,27.4,0,39,8,0.0,31,0,0
2024-06-22,18,3,5,5,1,29.5,0,31,11,0.0,20,0,0
2024-06-23,19,3,5,6,1,31.1,0,20,10,0.0,10,0,0
2024-06-24,20,3,5,0,0,28.2,0,10,6,0.0,65,61,0
2024-06-25,21,3,5,1,0,28.6,0,65,6,0.0,59,0,0
2024-06-26,22,3,5,2,0,26.0,0,59,11,0.0,48,0,0
2024-06-27,23,3,5,3,0,27.2,0,48,6,0.0,42,0,0
2024-06-28,24,3,5,4,0,31.2,0,42,12,0.0,30,0,0
2024-06-29,25,3,5,5,1,27.8,0,30,9,0.0,21,0,0
2024-06-30,26,3,5,6,1,27.4,0,21,8,0.0,13,0,0
2024-07-01,27,3,5,0,0,29.5,0,13,5,0.0,66,58,0
2024-07-02,28,3,5,1,0,28.0,0,66,6,0.0,60,0,0
2024-07-03,29,3,5,2,0,27.3,0,60,8,0.0,52,0,0
2024-07-04,30,3,5,3,0,28.6,0,52,8,0.0,44,0,0
2024-07-05,31,3,5,4,0,27.6,0,44,7,0.0,37,0,0
2024-07-06,32,3,5,5,1,29.8,0,37,11,0.0,26,0,0
2024-07-07,33,3,5,6,1,27.0,0,26,7,0.0,19,0,0
2024-07-08,34,3,5,0,0,28.7,0,19,11,0.0,60,52,0
2024-07-09,35,3,5,1,0,31.4,0,60,13,0.0,47,0,0
2024-07-10,36,3,5,2,0,27.1,0,47,6,0.0,41,0,0
2024-07-11,37,3,5,3,0,25.1,0,41,7,0.0,34,0,0
2024-07-12,38,3,5,4,0,29.4,0,34,10,0.0,24,0,0
2024-07-13,39,3,5,5,1,29.4,0,24,7,0.0,17,0,0
2024-07-14,40,3,5,6,1,27.3,0,17,11,0.0,6,0,0
2024-07-15,41,3,5,0,0,28.4,0,6,9,0.0,62,65,0
2024-07-16,42,3,5,1,0,28.2,0,62,5,0.0,57,0,0
2024-07-17,43,3,5,2,0,26.0,0,57,7,0.0,50,0,0
2024-07-18,44,3,5,3,0,28.6,0,50,7,0.0,43,0,0
2024-06-04,0,3,6,1,0,29.9,0,29,1,0.0,28,0,0
2024-06-05,1,3,6,2,0,30.0,0,28,2,0.0,26,0,0
2024-06-06,2,3,6,3,0,27.6,0,26,4,0.0,22,0,0
2024-06-07,3,3,6,4,0,30.6,0,22,0,0.0,22,0,0
2024-06-08,4,3,6,5,1,28.7,0,22,7,0.0,15,0,0
2024-06-09,5,3,6,6,1,22.7,0,15,4,0.0,11,0,0
2024-06-10,6,3,6,0,0,27.9,0,11,2,0.0,30,21,0
2024-06-11,7,3,6,1,0,27.6,0,30,7,0.0,23,0,0
2024-06-12,8,3,6,2,0,26.3,0,23,7,0.0,16,0,0
2024-06-13,9,3,6,3,0,27.7,0,16,1,0.0,15,0,0
2024-06-14,10,3,6,4,0,27.5,0,15,7,0.0,8,0,0
2024-06-15,11,3,6,5,1,28.7,0,8,6,0.0,2,0,0
2024-06-16,12,3,6,6,1,29.8,0,2,2,0.0,0,0,0
2024-06-17,13,3,6,0,0,27.8,0,0,1,0.0,31,32,0
2024-06-18,14,3,6,1,0,27.9,0,31,6,0.0,25,0,0
2024-06-19,15,3,6,2,0,24.7,0,25,5,0.0,20,0,0
2024-06-20,16,3,6,3,0,28.2,0,20,0,0.0,20,0,0
2024-06-21,17,3,6,4,0,27.4,0,20,5,0.0,15,0,0
2024-06-22,18,3,6,5,1,29.5,0,15,6,0.0,9,0,0
2024-06-23,19,3,6,6,1,31.1,0,9,5,0.0,4,0,0
2024-06-24,20,3,6,0,0,28.2,0,4,3,0.0,29,28,0
2024-06-25,21,3,6,1,0,28.6,0,29,7,0.0,22,0,0
2024-06-26,22,3,6,2,0,26.0,0,22,3,0.0,19,0,0
2024-06-27,23,3,6,3,0,27.2,0,19,2,0.0,17,0,0
2024-06-28,24,3,6,4,0,31.2,0,17,4,0.0,13,0,0
2024-06-29,25,3,6,5,1,27.8,0,13,5,0.0,8,0,0
2024-06-30,26,3,6,6,1,27.4,0,8,3,0.0,5,0,0
2024-07-01,27,3,6,0,0,29.5,0,5,1,0.0,31,27,0
2024-07-02,28,3,6,1,0,28.0,0,31,3,0.0,28,0,0
2024-07-03,29,3,6,2,0,27.3,0,28,1,0.0,27,0,0
2024-07-04,30,3,6,3,0,28.6,0,27,2,0.0,25,0,0
2024-07-05,31,3,6,4,0,27.6,0,25,5,0.0,20,0,0
2024-07-06,32,3,6,5,1,29.8,0,20,1,0.0,19,0,0
2024-07-07,33,3,6,6,1,27.0,0,19,3,0.0,16,0,0
2024-07-08,34,3,6,0,0,28.7,0,16,3,0.0,29,16,0
2024-07-09,35,3,6,1,0,31.4,0,29,4,0.0,25,0,0
2024-07-10,36,3,6,2,0,27.1,0,25,3,0.0,22,0,0
2024-07-11,37,3,6,3,0,25.1,0,22,6,0.0,16,0,0
2024-07-12,38,3,6,4,0,29.4,0,16,3,0.0,13,0,0
2024-07-13,39,3,6,5,1,29.4,0,13,6,0.0,7,0,0
2024-07-14,40,3,6,6,1,27.3,0,7,7,0.0,0,0,0
2024-07-15,41,3,6,0,0,28.4,0,0,2,0.0,30,32,0
2024-07-16,42,3,6,1,0,28.2,0,30,4,0.0,26,0,0
2024-07-17,43,3,6,2,0,26.0,0,26,7,0.0,19,0,0
2024-07-18,44,3,6,3,0,28.6,0,19,2,0.0,17,0,0
2024-06-04,0,3,7,1,0,29.9,0,9,0,0.0,9,0,0
2024-06-05,1,3,7,2,0,30.0,0,9,5,0.0,4,0,0
2024-06-06,2,3,7,3,0,27.6,0,4,0,0.0,4,0,0
2024-06-07,3,3,7,4,0,30.6,0,4,1,0.0,3,0,0
2024-06-08,4,3,7,5,1,28.7,0,3,0,0.0,3,0,0
2024-06-09,5,3,7,6,1,22.7,0,3,1,0.0,2,0,0
2024-06-10,6,3,7,0,0,27.9,0,2,1,0.0,8,7,0
2024-06-11,7,3,7,1,0,27.6,0,8,1,0.0,7,0,0
2024-06-12,8,3,7,2,0,26.3,0,7,1,0.0,6,0,0
2024-06-13,9,3,7,3,0,27.7,0,6,2,0.0,4,0,0
2024-06-14,10,3,7,4,0,27.5,0,4,1,0.0,3,0,0
2024-06-15,11,3,7,5,1,28.7,0,3,1,0.0,2,0,0
2024-06-16,12,3,7,6,1,29.8,0,2,0,0.0,2,0,0
2024-06-17,13,3,7,0,0,27.8,0,2,1,0.0,8,7,0
2024-06-18,14,3,7,1,0,27.9,0,8,2,0.0,6,0,0
2024-06-19,15,3,7,2,0,24.7,0,6,1,0.0,5,0,0
2024-06-20,16,3,7,3,0,28.2,0,5,1,0.0,4,0,0
2024-06-21,17,3,7,4,0,27.4,0,4,0,0.0,4,0,0
2024-06-22,18,3,7,5,1,29.5,0,4,0,0.0,4,0,0
2024-06-23,19,3,7,6,1,31.1,0,4,0,0.0,4,0,0
2024-06-24,20,3,7,0,0,28.2,0,4,0,0.0,9,5,0
2024-06-25,21,3,7,1,0,28.6,0,9,0,0.0,9,0,0
2024-06-26,22,3,7,2,0,26.0,0,9,2,0.0,7,0,0
2024-06-27,23,3,7,3,0,27.2,0,7,2,0.0,5,0,0
2024-06-28,24,3,7,4,0,31.2,0,5,0,0.0,5,0,0
2024-06-29,25,3,7,5,1,27.8,0,5,3,0.0,2,0,0
2024-06-30,26,3,7,6,1,27.4,0,2,2,0.0,0,0,0
2024-07-01,27,3,7,0,0,29.5,0,0,1,0.0,8,9,0
2024-07-02,28,3,7,1,0,28.0,0,8,0,0.0,8,0,0
2024-07-03,29,3,7,2,0,27.3,0,8,1,0.0,7,0,0
2024-07-04,30,3,7,3,0,28.6,0,7,1,0.0,6,0,0
2024-07-05,31,3,7,4,0,27.6,0,6,2,0.0,4,0,0
2024-07-06,32,3,7,5,1,29.8,0,4,1,0.0,3,0,0
2024-07-07,33,3,7,6,1,27.0,0,3,1,0.0,2,0,0
2024-07-08,34,3,7,0,0,28.7,0,2,1,0.0,8,7,0
2024-07-09,35,3,7,1,0,31.4,0,8,3,0.0,5,0,0
2024-07-10,36,3,7,2,0,27.1,0,5,2,0.0,3,0,0
2024-07-11,37,3,7,3,0,25.1,0,3,0,0.0,3,0,0
2024-07-12,38,3,7,4,0,29.4,0,3,1,0.0,2,0,0
2024-07-13,39,3,7,5,1,29.4,0,2,0,0.0,2,0,0
2024-07-14,40,3,7,6,1,27.3,0,2,1,0.0,1,0,0
2024-07-15,41,3,7,0,0,28.4,0,1,1,0.0,8,8,0
2024-07-16,42,3,7,1,0,28.2,0,8,1,0.0,7,0,0
2024-07-17,43,3,7,2,0,26.0,0,7,1,0.0,6,0,0
2024-07-18,44,3,7,3,0,28.6,0,6,2,0.0,4,0,0
2024-06-04,0,3,8,1,0,29.9,0,161,22,0.0,139,0,0
2024-06-05,1,3,8,2,0,30.0,0,139,19,0.0,120,0,0
2024-06-06,2,3,8,3,0,27.6,0,120,18,0.0,102,0,0
2024-06-07,3,3,8,4,0,30.6,0,102,29,0.0,73,0,0
2024-06-08,4,3,8,5,1,28.7,0,73,31,0.0,42,0,0
2024-06-09,5,3,8,6,1,22.7,0,42,21,0.0,21,0,0
2024-06-10,6,3,8,0,0,27.9,0,21,24,0.0,158,161,0
2024-06-11,7,3,8,1,0,27.6,0,158,23,0.0,135,0,0
2024-06-12,8,3,8,2,0,26.3,0,135,31,0.0,104,0,0
2024-06-13,9,3,8,3,0,27.7,0,104,28,0.0,76,0,0
2024-06-14,10,3,8,4,0,27.5,0,76,25,0.0,51,0,0
2024-06-15,11,3,8,5,1,28.7,0,51,23,0.0,28,0,0
2024-06-16,12,3,8,6,1,29.8,0,28,28,0.0,0,0,0
2024-06-17,13,3,8,0,0,27.8,0,0,19,0.0,163,182,0
2024-06-18,14,3,8,1,0,27.9,0,163,17,0.0,146,0,0
2024-06-19,15,3,8,2,0,24.7,0,146,30,0.0,116,0,0
2024-06-20,16,3,8,3,0,28.2,0,116,27,0.0,89,0,0
2024-06-21,17,3,8,4,0,27.4,0,89,20,0.0,69,0,0
2024-06-22,18,3,8,5,1,29.5,0,69,30,0.0,39,0,0
2024-06-23,19,3,8,6,1,31.1,0,39,26,0.0,13,0,0
2024-06-24,20,3,8,0,0,28.2,0,13,25,0.0,157,169,0
2024-06-25,21,3,8,1,0,28.6,0,157,25,0.0,132,0,0
2024-06-26,22,3,8,2,0,26.0,0,132,20,0.0,112,0,0
2024-06-27,23,3,8,3,0,27.2,0,112,29,0.0,83,0,0
2024-06-28,24,3,8,4,0,31.2,0,83,21,0.0,62,0,0
2024-06-29,25,3,8,5,1,27.8,0,62,27,0.0,35,0,0
2024-06-30,26,3,8,6,1,27.4,0,35,27,0.0,8,0,0
2024-07-01,27,3,8,0,0,29.5,0,8,18,0.0,164,174,0
2024-07-02,28,3,8,1,0,28.0,0,164,35,0.0,129,0,0
2024-07-03,29,3,8,2,0,27.3,0,129,26,0.0,103,0,0
2024-07-04,30,3,8,3,0,28.6,0,103,11,0.0,92,0,0
2024-07-05,31,3,8,4,0,27.6,0,92,25,0.0,67,0,0
2024-07-06,32,3,8,5,1,29.8,0,67,29,0.0,38,0,0
2024-07-07,33,3,8,6,1,27.0,0,38,27,0.0,11,0,0
2024-07-08,34,3,8,0,0,28.7,0,11,29,0.0,153,171,0
2024-07-09,35,3,8,1,0,31.4,0,153,20,0.0,133,0,0
2024-07-10,36,3,8,2,0,27.1,0,133,22,0.0,111,0,0
2024-07-11,37,3,8,3,0,25.1,0,111,23,0.0,88,0,0
2024-07-12,38,3,8,4,0,29.4,0,88,25,0.0,63,0,0
2024-07-13,39,3,8,5,1,29.4,0,63,31,0.0,32,0,0
2024-07-14,40,3,8,6,1,27.3,0,32,30,0.0,2,0,0
2024-07-15,41,3,8,0,0,28.4,0,2,15,0.0,167,180,0
2024-07-16,42,3,8,1,0,28.2,0,167,16,0.0,151,0,0
2024-07-17,43,3,8,2,0,26.0,0,151,19,0.0,132,0,0
2024-07-18,44,3,8,3,0,28.6,0,132,27,0.0,105,0,0
2024-06-04,0,3,9,1,0,29.9,0,11,15,0.0,11,15,0
2024-06-05,1,3,9,2,0,30.0,0,11,17,0.0,9,15,0
2024-06-06,2,3,9,3,0,27.6,0,9,17,0.0,9,17,0
2024-06-07,3,3,9,4,0,30.6,0,9,17,0.0,9,17,0
2024-06-08,4,3,9,5,1,28.7,0,9,16,0.0,10,17,0
2024-06-09,5,3,9,6,1,22.7,0,10,22,0.0,4,16,0
2024-06-10,6,3,9,0,0,27.9,0,4,16,0.0,10,22,0
2024-06-11,7,3,9,1,0,27.6,0,10,24,0.0,2,16,0
2024-06-12,8,3,9,2,0,26.3,0,2,22,0.0,4,24,0
2024-06-13,9,3,9,3,0,27.7,0,4,19,0.0,7,22,0
2024-06-14,10,3,9,4,0,27.5,0,7,11,0.0,15,19,0
2024-06-15,11,3,9,5,1,28.7,0,15,20,0.0,6,11,0
2024-06-16,12,3,9,6,1,29.8,0,6,15,0.0,11,20,0
2024-06-17,13,3,9,0,0,27.8,0,11,12,0.0,14,15,0
2024-06-18,14,3,9,1,0,27.9,0,14,22,0.0,4,12,0
2024-06-19,15,3,9,2,0,24.7,0,4,15,0.0,11,22,0
2024-06-20,16,3,9,3,0,28.2,0,11,13,0.0,13,15,0
2024-06-21,17,3,9,4,0,27.4,0,13,14,0.0,12,13,0
2024-06-22,18,3,9,5,1,29.5,0,12,22,0.0,4,14,0
2024-06-23,19,3,9,6,1,31.1,0,4,22,0.0,4,22,0
2024-06-24,20,3,9,0,0,28.2,0,4,24,0.0,2,22,0
2024-06-25,21,3,9,1,0,28.6,0,2,15,0.0,11,24,0
2024-06-26,22,3,9,2,0,26.0,0,11,17,0.0,9,15,0
2024-06-27,23,3,9,3,0,27.2,0,9,19,0.0,7,17,0
2024-06-28,24,3,9,4,0,31.2,0,7,18,0.0,8,19,0
2024-06-29,25,3,9,5,1,27.8,0,8,20,0.0,6,18,0
2024-06-30,26,3,9,6,1,27.4,0,6,17,0.0,9,20,0
2024-07-01,27,3,9,0,0,29.5,0,9,14,0.0,12,17,0
2024-07-02,28,3,9,1,0,28.0,0,12,21,0.0,5,14,0
2024-07-03,29,3,9,2,0,27.3,0,5,16,0.0,10,21,0
2024-07-04,30,3,9,3,0,28.6,0,10,25,0.0,1,16,0
2024-07-05,31,3,9,4,0,27.6,0,1,24,0.0,2,25,0
2024-07-06,32,3,9,5,1,29.8,0,2,8,0.0,18,24,0
2024-07-07,33,3,9,6,1,27.0,0,18,25,0.0,1,8,0
2024-07-08,34,3,9,0,0,28.7,0,1,7,0.0,19,25,0
2024-07-09,35,3,9,1,0,31.4,0,19,20,0.0,6,7,0
2024-07-10,36,3,9,2,0,27.1,0,6,15,0.0,11,20,0
2024-07-11,37,3,9,3,0,25.1,0,11,17,0.0,9,15,0
2024-07-12,38,3,9,4,0,29.4,0,9,12,0.0,14,17,0
2024-07-13,39,3,9,5,1,29.4,0,14,19,0.0,7,12,0
2024-07-14,40,3,9,6,1,27.3,0,7,12,0.0,14,19,0
2024-07-15,41,3,9,0,0,28.4,0,14,18,0.0,8,12,0
2024-07-16,42,3,9,1,0,28.2,0,8,26,0.0,0,18,0
2024-07-17,43,3,9,2,0,26.0,0,0,18,0.0,8,26,0
2024-07-18,44,3,9,3,0,28.6,0,8,23,0.0,3,18,0
2024-06-04,0,3,10,1,0,29.9,0,96,9,0.0,87,0,0
2024-06-05,1,3,10,2,0,30.0,0,87,21,0.0,66,0,0
2024-06-06,2,3,10,3,0,27.6,0,66,15,0.0,51,0,0
2024-06-07,3,3,10,4,0,30.6,0,51,12,0.0,39,0,0
2024-06-08,4,3,10,5,1,28.7,0,39,16,0.0,23,0,0
2024-06-09,5,3,10,6,1,22.7,0,23,16,0.0,7,0,0
2024-06-10,6,3,10,0,0,27.9,0,7,11,0.0,94,98,0
2024-06-11,7,3,10,1,0,27.6,0,94,9,0.0,85,0,0
2024-06-12,8,3,10,2,0,26.3,0,85,11,0.0,74,0,0
2024-06-13,9,3,10,3,0,27.7,0,74,14,0.0,60,0,0
2024-06-14,10,3,10,4,0,27.5,0,60,15,0.0,45,0,0
2024-06-15,11,3,10,5,1,28.7,0,45,17,0.0,28,0,0
2024-06-16,12,3,10,6,1,29.8,0,28,18,0.0,10,0,0
2024-06-17,13,3,10,0,0,27.8,0,10,15,0.0,90,95,0
2024-06-18,14,3,10,1,0,27.9,0,90,12,0.0,78,0,0
2024-06-19,15,3,10,2,0,24.7,0,78,17,0.0,61,0,0
2024-06-20,16,3,10,3,0,28.2,0,61,12,0.0,49,0,0
2024-06-21,17,3,10,4,0,27.4,0,49,13,0.0,36,0,0
2024-06-22,18,3,10,5,1,29.5,0,36,14,0.0,22,0,0
2024-06-23,19,3,10,6,1,31.1,0,22,15,0.0,7,0,0
2024-06-24,20,3,10,0,0,28.2,0,7,13,0.0,92,98,0
